State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Khandivara Agraharam,Anakapalli,CHEEDIKADA - 5588,Khandivara Agraharam,10,5,15,22,7,1,19,10,1,10,5,15,0,0,30,30,0,26,3,28,2,27,3,30,0,30,0,30,0
Konam,Anakapalli,CHEEDIKADA - 5588,Konam,2,2,10,10,3,1,9,4,1,2,2,10,0,0,14,14,0,11,3,14,0,14,0,14,0,13,1,14,0
Manchala,Anakapalli,CHEEDIKADA - 5588,Manchala,6,6,8,18,1,1,13,4,3,6,6,8,0,0,20,20,0,14,6,20,0,19,1,20,0,20,0,20,0
Neelampeta,Anakapalli,CHEEDIKADA - 5588,Neelampeta,0,3,1,4,0,0,3,1,0,0,3,1,0,0,4,4,0,4,0,4,0,3,1,4,0,4,0,4,0
Pedagogada Agraharam,Anakapalli,CHEEDIKADA - 5588,Pedagogada Agraharam,2,3,3,9,1,0,5,1,2,5,0,3,0,0,8,8,0,8,0,8,0,7,1,8,0,8,0,8,0
Seetharampura Agraharam,Anakapalli,CHEEDIKADA - 5588,Seetharampura Agraharam,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Sirijam,Anakapalli,CHEEDIKADA - 5588,Sirijam,0,0,3,4,0,0,3,0,0,0,0,3,1,0,2,3,0,3,0,3,0,3,0,3,0,3,0,3,0
Tuni Valasa,Anakapalli,CHEEDIKADA - 5588,Tuni Valasa,1,0,4,4,1,0,4,1,0,1,0,4,0,0,5,5,0,3,2,5,0,3,2,5,0,5,0,5,0
Turuvolu,Anakapalli,CHEEDIKADA - 5588,Turuvolu,7,9,13,29,0,0,17,7,5,7,6,16,0,0,29,29,0,28,1,28,1,26,3,29,0,26,3,29,0
Varahapura Agraharam,Anakapalli,CHEEDIKADA - 5588,Varahapura Agraharam,1,6,7,12,2,0,9,5,0,1,7,6,0,0,14,14,0,14,0,14,0,7,7,14,0,14,0,14,0
Veerabhadrapeta,Anakapalli,CHEEDIKADA - 5588,Veerabhadrapeta,7,8,14,26,3,1,21,5,3,6,9,14,0,0,29,29,0,29,0,29,0,26,3,29,0,28,1,29,0
Veerapurajupeta,Anakapalli,CHEEDIKADA - 5588,Veerapurajupeta,1,5,0,5,1,0,4,2,0,1,5,0,0,0,6,6,0,6,0,6,0,6,0,6,0,6,0,6,0
Vellanki,Anakapalli,CHEEDIKADA - 5588,Vellanki,0,1,1,3,0,0,2,0,0,0,0,2,0,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Vintipalem,Anakapalli,CHEEDIKADA - 5588,Vintipalem,3,0,2,5,0,0,4,0,1,3,0,2,0,0,5,5,0,5,0,5,0,3,2,5,0,5,0,5,0
