State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Marturu,Anakapalli,ANAKAPALLE - 5582,Marturu,8,4,13,25,0,0,10,9,6,8,5,12,7,0,17,20,5,25,0,11,14,21,4,24,1,25,0,14,11
Papayya Santha Palem,Anakapalli,ANAKAPALLE - 5582,Papayya Santha Palem,1,3,3,7,0,0,6,0,1,1,3,3,0,1,6,7,0,7,0,4,3,6,1,7,0,7,0,4,3
Pisinikada,Anakapalli,ANAKAPALLE - 5582,Pisinikada,10,4,11,25,0,0,22,1,2,9,3,13,3,0,22,25,0,24,1,5,20,11,14,24,1,25,0,8,17
Rajupalem,Anakapalli,ANAKAPALLE - 5582,Rajupalem,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Rebaka,Anakapalli,ANAKAPALLE - 5582,Rebaka,1,5,8,7,4,3,9,4,1,2,5,7,6,0,8,14,0,14,0,8,6,11,3,14,0,14,0,13,1
Sampathipuram,Anakapalli,ANAKAPALLE - 5582,Sampathipuram,2,3,3,7,1,0,4,2,2,2,3,3,0,2,6,7,1,8,0,8,0,8,0,8,0,8,0,8,0
Sankaram,Anakapalli,ANAKAPALLE - 5582,Sankaram,3,5,13,21,0,0,11,6,4,3,5,13,0,0,21,21,0,21,0,13,8,20,1,21,0,20,1,19,2
Seethanagaram,Anakapalli,ANAKAPALLE - 5582,Seethanagaram,0,8,16,21,4,0,24,0,0,0,8,16,0,3,21,18,6,24,0,15,9,19,5,24,0,24,0,12,12
Tagarampudi,Anakapalli,ANAKAPALLE - 5582,Tagarampudi,10,3,22,35,0,0,29,4,2,10,3,22,1,0,34,35,0,35,0,7,28,1,34,33,2,35,0,7,28
Thummapala,Anakapalli,ANAKAPALLE - 5582,Thummapala,16,16,46,72,5,2,61,13,4,17,21,40,0,0,78,78,0,76,2,34,43,55,23,78,0,76,2,55,20
Venkupalem,Anakapalli,ANAKAPALLE - 5582,Venkupalem,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vetajangalapalem,Anakapalli,ANAKAPALLE - 5582,Vetajangalapalem,0,1,14,17,0,0,3,11,1,0,1,14,0,0,16,15,0,15,0,5,10,12,3,11,4,15,0,12,3
Vooderu,Anakapalli,ANAKAPALLE - 5582,Vooderu,3,5,6,13,1,0,12,0,2,3,5,6,1,0,13,14,0,14,0,1,13,5,9,13,1,14,0,5,9
