State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Gudupalle,CHITTOOR,GUDUPALLE - 4760,Gudupalle,0,1,6,5,2,0,3,3,1,0,1,6,0,0,7,7,0,6,1,5,2,6,1,7,0,7,0,7,0
Irisiganipalle,CHITTOOR,GUDUPALLE - 4760,Irisiganipalle,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Kanamanapalle,CHITTOOR,GUDUPALLE - 4760,Kanamanapalle,0,10,39,28,13,8,16,26,7,0,19,30,0,0,49,49,0,40,9,42,7,41,8,49,0,45,4,45,4
Kodiganipalle,CHITTOOR,GUDUPALLE - 4760,Kodiganipalle,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Kotapalle,CHITTOOR,GUDUPALLE - 4760,Kotapalle,0,0,7,3,4,0,3,4,0,0,0,7,0,0,7,7,0,6,1,5,2,5,2,7,0,7,0,6,1
Kuppiganipalle,CHITTOOR,GUDUPALLE - 4760,Kuppiganipalle,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Lingapuram Dinne,CHITTOOR,GUDUPALLE - 4760,Lingapuram Dinne,0,0,3,3,0,0,2,1,0,0,2,1,0,0,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0
Malavanikothur,CHITTOOR,GUDUPALLE - 4760,Malavanikothur,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Nalagampalle,CHITTOOR,GUDUPALLE - 4760,Nalagampalle,8,11,27,17,20,9,37,7,2,6,15,25,1,0,44,46,0,27,19,13,33,27,19,46,0,43,3,40,6
Onnapanayani Kothur,CHITTOOR,GUDUPALLE - 4760,Onnapanayani Kothur,0,0,18,12,4,2,5,12,1,0,0,18,2,0,16,18,0,16,2,15,3,12,6,18,0,15,3,17,1
Peddagollapalle,CHITTOOR,GUDUPALLE - 4760,Peddagollapalle,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Pogurupalle,CHITTOOR,GUDUPALLE - 4760,Pogurupalle,0,2,14,10,5,1,10,6,0,0,5,11,0,0,16,16,0,13,3,11,5,15,1,16,0,15,1,15,1
Settipalle,CHITTOOR,GUDUPALLE - 4760,Settipalle,0,6,17,16,4,3,11,12,0,0,14,9,0,0,23,23,0,19,4,19,4,17,6,23,0,21,2,21,2
Sodiganipalle,CHITTOOR,GUDUPALLE - 4760,Sodiganipalle,0,0,22,19,2,1,6,16,0,0,5,17,0,0,22,22,0,20,2,18,4,18,4,21,1,20,2,21,1
Thalai Agraharam,CHITTOOR,GUDUPALLE - 4760,Thalai Agraharam,0,1,2,2,0,1,2,1,0,0,1,2,0,0,3,3,0,2,1,3,0,3,0,3,0,3,0,3,0
Vengepalle,CHITTOOR,GUDUPALLE - 4760,Vengepalle,0,0,3,1,2,0,0,3,0,0,1,2,0,0,3,3,0,2,1,1,2,2,1,3,0,2,1,3,0
Yamaganipalle,CHITTOOR,GUDUPALLE - 4760,Yamaganipalle,0,3,47,32,13,5,24,23,3,0,9,41,1,0,49,50,0,44,6,33,17,37,13,50,0,43,7,46,4
