State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Chinavulempadu,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Chinavulempadu,0,3,1,2,0,2,0,0,4,0,0,4,0,0,4,4,0,3,1,3,1,4,0,4,0,0,4,4,0
Chinthakarrapalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Chinthakarrapalem,0,8,13,1,1,19,2,2,17,1,3,17,0,6,15,21,0,2,19,13,8,21,0,21,0,0,21,19,2
Dabbamamidi,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Dabbamamidi,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
Dadalikavada,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Dadalikavada,0,0,2,0,1,1,0,0,2,0,0,2,0,0,2,2,0,0,2,1,1,2,0,2,0,0,2,0,2
Dalipadu,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Dalipadu,0,9,2,5,4,2,2,0,9,0,6,5,0,0,11,11,0,2,9,9,2,3,8,11,0,0,11,11,0
Devaramadugula,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Devaramadugula,0,20,6,5,2,19,1,0,25,9,2,15,0,0,26,26,0,9,17,23,3,9,17,26,0,0,26,24,2
Donkarai,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Donkarai,0,0,3,0,3,0,1,2,0,1,2,0,0,0,3,3,0,2,1,3,0,3,0,3,0,0,3,3,0
Godugurayi,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Godugurayi,0,7,3,2,0,8,0,0,10,0,0,10,0,0,10,10,0,10,0,1,9,10,0,10,0,0,10,10,0
Jangalathota,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Jangalathota,0,0,5,1,0,4,1,0,4,1,0,4,0,0,5,5,0,2,3,3,2,5,0,5,0,0,5,4,1
K. Yerragonda,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,K. Yerragonda,0,3,1,0,2,2,1,0,3,0,1,3,0,0,4,4,0,4,0,1,3,4,0,4,0,2,2,4,0
Kanatalabanda,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Kanatalabanda,0,0,11,0,7,4,0,2,9,2,1,8,0,0,11,11,0,3,8,3,8,11,0,11,0,0,11,4,7
Kota,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Kota,0,5,9,1,3,10,0,0,14,1,6,7,0,0,14,14,0,0,14,4,10,2,12,14,0,0,14,11,3
Mangampadu,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Mangampadu,0,3,5,0,1,7,0,0,8,0,1,7,0,0,8,8,0,8,0,4,4,8,0,8,0,0,8,8,0
Marriguda,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Marriguda,0,3,2,1,1,3,0,0,5,0,0,5,0,1,4,5,0,5,0,3,2,5,0,5,0,0,5,5,0
Mulasalapalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Mulasalapalem,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
Munagalapudi,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Munagalapudi,0,0,5,3,2,0,0,0,5,0,0,5,0,0,5,5,0,0,5,1,4,2,3,5,0,0,5,5,0
Muvvalavada,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Muvvalavada,0,4,1,0,0,5,0,0,5,1,1,3,0,0,5,5,0,2,3,2,3,5,0,5,0,0,5,3,2
Nakkarathipalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Nakkarathipalem,0,2,2,0,0,4,0,0,4,0,0,4,0,0,4,3,1,0,4,4,0,4,0,4,0,0,4,2,2
Nellikota,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Nellikota,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
Nuvvugantipalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Nuvvugantipalem,0,4,6,2,1,7,2,0,8,6,2,2,1,0,9,10,0,0,10,0,10,2,8,10,0,0,10,1,9
P. Yerragonda,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,P. Yerragonda,0,0,2,1,1,0,2,0,0,0,2,0,0,0,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0
Paidiputta,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Paidiputta,0,9,1,0,0,10,0,0,10,1,1,8,0,0,10,9,0,1,9,4,6,10,0,10,0,0,10,2,8
Panasalapalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Panasalapalem,0,5,2,2,0,5,0,0,7,0,2,5,0,0,7,7,0,2,5,2,5,7,0,7,0,1,6,5,2
Pedavulempadu,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Pedavulempadu,0,5,1,0,1,5,0,0,6,1,1,4,0,0,6,6,0,3,3,2,4,6,0,6,0,1,5,5,1
Pulusumamidi,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Pulusumamidi,0,2,3,4,1,0,0,0,5,1,3,1,0,0,5,5,0,0,5,3,2,0,5,4,1,0,5,5,0
Putikunta,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Putikunta,0,1,7,5,0,3,0,0,8,0,2,6,0,0,8,8,0,0,8,8,0,1,7,8,0,0,8,8,0
Puttapalle,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Puttapalle,0,4,3,4,1,2,1,0,6,0,0,7,0,0,7,7,0,0,7,5,2,4,3,7,0,0,7,7,0
Rachapalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Rachapalem,1,8,2,1,4,6,1,0,10,0,1,10,0,0,11,11,0,2,9,7,4,11,0,11,0,1,10,5,6
Regadipalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Regadipalem,0,4,1,0,1,4,0,0,5,0,0,5,0,0,5,5,0,5,0,2,3,5,0,5,0,0,5,5,0
Singavaram,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Singavaram,0,7,7,1,4,9,0,0,14,3,1,10,0,0,14,14,0,3,11,7,7,14,0,14,0,0,14,5,9
Sirimetla,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Sirimetla,0,2,1,1,0,2,0,0,3,1,1,1,0,0,3,3,0,0,3,0,3,0,3,3,0,0,3,3,0
Totakurapalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Totakurapalem,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1
Tumikelapadu,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Tumikelapadu,0,5,0,2,0,3,0,0,5,0,1,4,0,0,5,5,0,0,5,3,2,1,4,4,1,0,5,5,0
Vanamamidigondi,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Vanamamidigondi,0,3,0,1,0,2,0,0,3,0,1,2,0,0,3,3,0,3,0,2,1,3,0,3,0,0,3,3,0
Vedullapalle,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Vedullapalle,0,2,2,0,1,3,1,0,3,0,1,3,0,0,4,4,0,0,4,3,1,3,1,4,0,0,4,4,0
Y. Ramavaram,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Y. Ramavaram,0,2,0,0,0,2,0,0,2,0,1,1,0,2,0,2,0,0,2,2,0,2,0,2,0,0,2,2,0
Yarlagadda,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Yarlagadda,0,2,4,0,0,6,0,0,6,0,1,5,0,0,6,6,0,2,4,3,3,6,0,6,0,0,6,0,6
Yerramreddipalem,Alluri Sitharama Raju,Y. RAMAVARAM - 4920,Yerramreddipalem,0,9,29,7,14,17,0,1,37,7,8,23,0,0,38,38,0,1,37,3,35,10,28,35,3,0,38,3,35
