cycle,state,district,block,village,n_High,n_Low,n_Medium,p_High,p_Low,p_Medium,k_High,k_Low,k_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,pH_Alkaline,pH_Acidic,pH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Adaru,0,2,3,3,0,2,0,2,3,5,0,5,0,0,0,0,5,0,5,3,2,1,4,5,0,0,5,2,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,LOTERU MUSIRIGUDA,0,2,7,5,2,2,0,7,2,7,2,5,0,4,0,0,9,0,9,2,7,0,9,9,0,0,9,3,6
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Doraguda,0,6,3,3,0,6,2,0,7,2,7,9,0,0,0,0,9,0,9,5,4,1,8,3,6,0,9,5,4
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Bosubeda,0,0,7,4,1,2,0,0,7,7,0,7,0,0,0,0,7,0,7,6,1,4,3,7,0,1,6,5,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Littiguda,0,0,7,2,4,1,2,0,5,3,4,7,0,0,0,0,7,0,7,0,7,1,6,7,0,2,5,5,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Dalapatiguda,0,0,2,0,0,2,0,1,1,2,0,2,0,0,0,0,2,0,2,0,2,2,0,1,1,0,2,1,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Hattaguda,0,1,7,4,2,2,0,1,7,8,0,4,0,4,0,1,7,0,8,6,2,4,4,8,0,1,7,6,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Nandiguda,0,1,9,3,4,3,0,1,9,9,1,9,0,1,0,2,8,0,10,4,6,2,8,9,1,2,8,8,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Dingriputtu,0,0,4,3,0,1,0,2,2,4,0,1,0,3,0,0,4,0,4,1,3,1,3,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Sarabhaguda,0,5,4,5,2,2,0,0,9,9,0,8,0,1,0,0,9,0,9,2,7,1,8,8,1,0,9,8,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Garudaguda,0,1,1,2,0,0,0,2,0,1,1,1,0,1,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Kaguvalasa,0,3,6,0,4,5,0,1,8,5,4,4,0,5,0,0,9,0,9,9,0,0,9,9,0,0,9,8,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Peda Valasa,0,5,5,1,9,0,0,6,4,9,1,1,2,7,0,0,10,0,10,4,6,1,9,7,3,0,10,7,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Landiguda,0,4,2,0,4,2,0,3,3,6,0,0,3,3,0,0,6,0,6,2,4,0,6,5,1,1,5,5,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Gangasanivalasa,0,3,2,3,2,0,0,5,0,2,3,4,0,1,0,0,5,0,5,1,4,1,4,4,1,0,5,1,4
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Mala Singaram,0,1,19,9,4,7,0,15,5,12,8,10,0,10,0,5,15,0,20,5,15,2,18,15,5,0,20,11,9
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tudumu,0,1,8,7,0,2,1,0,8,0,9,9,0,0,0,1,8,0,9,3,6,0,9,5,4,0,9,3,6
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Chinalabudu,0,12,7,7,2,10,0,11,8,16,3,18,0,1,0,1,14,0,18,13,6,0,19,9,10,1,18,9,10
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Kantabamsuguda (CT),0,0,4,3,0,1,1,0,3,0,4,4,0,0,0,0,4,0,4,1,3,2,2,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Piribanda,0,0,3,0,1,2,1,0,2,3,0,0,0,3,0,0,2,0,3,3,0,0,3,0,3,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Janamguda,0,6,0,0,5,1,0,0,6,5,1,5,0,1,0,0,6,0,6,4,2,0,6,4,2,0,6,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pedagangagudi,0,2,6,3,4,1,1,0,7,1,7,7,1,0,0,0,8,0,8,4,4,1,7,5,3,0,8,8,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Limbaguda,0,2,5,0,3,4,0,0,7,5,2,4,3,0,0,0,7,0,7,7,0,1,6,7,0,0,7,3,4
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Kinnamguda,0,3,1,0,2,2,0,0,4,0,4,4,0,0,0,0,4,0,4,4,0,0,4,0,4,0,4,3,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Kosiguda,0,0,2,1,0,1,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,1,1,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Amalaguda,0,1,2,2,0,1,0,1,2,3,0,1,0,2,0,0,3,0,3,0,3,0,3,3,0,0,3,0,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Kandulaguddi,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,0,3,0,3,3,0,1,2,3,0,0,3,1,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Polamguda,0,2,1,1,0,2,0,3,0,3,0,3,0,0,0,0,1,0,3,3,0,0,3,0,3,0,3,2,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Urumulu,0,1,8,0,2,7,0,6,3,9,0,6,1,2,0,0,8,0,8,7,2,0,9,9,0,0,9,9,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Gannela,0,1,2,2,0,1,0,0,3,3,0,0,0,2,0,0,3,0,3,0,3,0,3,3,0,0,3,0,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tadaka,0,0,3,1,0,2,0,3,0,0,3,2,0,1,0,0,2,0,2,3,0,0,3,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pujaribanda,0,1,2,1,1,1,0,3,0,1,2,3,0,0,0,0,3,0,3,3,0,0,3,0,3,0,3,1,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Iragai,0,4,5,4,1,4,0,0,9,9,0,3,0,6,0,0,8,0,9,0,9,0,9,4,5,0,9,4,5
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Kundiguda,0,2,9,5,1,5,0,0,11,10,1,8,0,1,0,0,9,0,9,11,0,4,7,6,5,0,11,11,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tidiguda,0,0,10,0,4,6,0,5,5,10,0,2,0,8,0,0,9,0,9,4,6,1,9,6,4,0,10,9,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Bonduguda,0,0,10,1,3,6,0,7,3,10,0,0,0,10,0,0,9,0,10,4,6,2,8,4,6,0,10,4,6
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Karakavalasa,0,1,5,3,3,0,1,1,4,6,0,3,0,3,0,0,6,0,6,4,2,1,5,6,0,1,5,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Bondam,0,5,5,6,2,2,5,0,5,10,0,6,0,4,0,0,10,0,10,7,3,3,7,10,0,0,10,8,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Baliyaguda,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Devarapalle,0,0,5,2,0,3,0,0,5,5,0,2,0,3,0,0,5,0,5,5,0,0,5,4,1,0,5,3,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Gugguda,0,4,16,13,3,4,2,1,17,20,0,7,0,13,0,0,20,0,20,9,11,3,17,19,1,2,18,7,13
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Majjivalasa,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,4,0,4,0,4,0,4,2,2,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Ninnimamidivalasa,0,0,9,3,1,5,1,0,8,9,0,8,0,1,0,0,9,0,9,0,9,1,8,7,2,0,8,4,5
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Ranginiguda,0,0,21,13,2,6,0,4,17,21,0,8,0,13,0,0,21,0,21,14,7,0,21,16,5,0,21,17,4
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Sukuruguda,0,1,4,0,4,1,0,4,1,5,0,5,0,0,0,0,5,0,5,4,1,5,0,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Girliguda,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Gadyaguda,0,0,9,0,8,1,0,7,2,5,4,1,7,1,0,2,7,0,9,8,1,2,7,8,1,0,9,6,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Jaginivalasa,0,3,2,4,0,1,0,0,5,2,3,5,0,0,0,0,5,0,5,2,3,0,5,4,1,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Bamsuguda,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Gattaraguda,0,6,1,0,7,0,0,7,0,2,5,0,2,5,0,0,7,0,7,7,0,0,7,7,0,0,7,6,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Kappalagondi,0,6,2,4,0,4,0,5,3,5,3,2,1,5,0,0,8,1,7,4,4,2,6,6,2,1,7,7,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pathaballuguda,0,4,1,0,3,2,0,0,5,5,0,5,0,0,0,0,5,0,5,5,0,5,0,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Varra,0,1,9,4,1,5,0,8,2,9,1,1,3,6,0,0,10,0,10,10,0,1,9,7,3,0,10,6,4
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Vanthamuru,0,11,0,4,2,5,0,2,9,5,6,5,0,6,2,0,9,0,11,11,0,1,10,4,7,0,11,7,4
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Chompi,0,9,37,16,3,27,8,0,38,42,4,20,0,26,0,0,46,46,0,36,10,46,0,44,2,46,0,29,17
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tokavalasa,0,0,9,7,2,0,1,6,2,9,0,0,3,6,0,1,8,0,9,8,1,2,7,7,2,1,7,5,4
