State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Mulakayala Bhimavaram,Alluri Sitharama Raju,ADDATEEGALA - 4865,Mulakayala Bhimavaram,0,0,6,3,3,0,2,4,0,0,2,4,0,0,6,5,1,6,0,6,0,0,6,5,1,6,0,6,0
Nimmalapalem,Alluri Sitharama Raju,ADDATEEGALA - 4865,Nimmalapalem,1,0,2,3,0,0,1,2,0,1,0,2,0,0,3,3,0,2,1,3,0,2,1,3,0,2,1,3,0
Nukarai,Alluri Sitharama Raju,ADDATEEGALA - 4865,Nukarai,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
Papampeta,Alluri Sitharama Raju,ADDATEEGALA - 4865,Papampeta,0,0,7,3,4,0,2,5,0,0,2,5,0,0,7,5,2,5,2,7,0,4,3,7,0,7,0,7,0
Peddavadisakarra,Alluri Sitharama Raju,ADDATEEGALA - 4865,Peddavadisakarra,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
Pothuluru,Alluri Sitharama Raju,ADDATEEGALA - 4865,Pothuluru,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Puligogulapadu,Alluri Sitharama Raju,ADDATEEGALA - 4865,Puligogulapadu,0,0,8,7,1,0,4,4,0,0,3,5,0,0,8,6,2,7,1,8,0,5,3,8,0,8,0,8,0
Rajavaram,Alluri Sitharama Raju,ADDATEEGALA - 4865,Rajavaram,0,0,3,3,0,0,1,2,0,0,2,1,0,0,3,2,1,3,0,3,0,2,1,3,0,3,0,3,0
Rayapalle,Alluri Sitharama Raju,ADDATEEGALA - 4865,Rayapalle,2,0,13,12,3,0,8,7,0,0,6,9,0,0,15,10,5,12,3,15,0,8,7,15,0,13,2,15,0
Sarampetapadu,Alluri Sitharama Raju,ADDATEEGALA - 4865,Sarampetapadu,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
Settipalle,Alluri Sitharama Raju,ADDATEEGALA - 4865,Settipalle,0,0,15,12,3,0,5,10,0,1,3,11,0,0,15,13,2,13,2,15,0,4,10,15,0,15,0,15,0
Somannapalem,Alluri Sitharama Raju,ADDATEEGALA - 4865,Somannapalem,0,0,5,4,1,0,0,5,0,0,2,3,0,0,5,4,1,5,0,5,0,3,2,5,0,5,0,5,0
Thimmapuram,Alluri Sitharama Raju,ADDATEEGALA - 4865,Thimmapuram,1,0,21,17,5,0,9,13,0,1,7,14,0,1,21,17,5,21,1,22,0,10,11,22,0,20,2,22,0
Thungamadugula,Alluri Sitharama Raju,ADDATEEGALA - 4865,Thungamadugula,2,0,16,13,5,0,4,14,0,2,7,9,0,0,18,15,3,16,2,18,0,11,7,18,0,16,2,18,0
Tirumalawada,Alluri Sitharama Raju,ADDATEEGALA - 4865,Tirumalawada,0,0,4,3,1,0,2,2,0,0,1,3,0,0,4,3,1,4,0,4,0,2,1,4,0,4,0,4,0
Uppalapadu,Alluri Sitharama Raju,ADDATEEGALA - 4865,Uppalapadu,0,0,3,2,1,0,1,2,0,0,1,2,0,0,3,2,1,3,0,3,0,3,0,3,0,3,0,3,0
Vangalamadugu,Alluri Sitharama Raju,ADDATEEGALA - 4865,Vangalamadugu,0,0,2,2,0,0,1,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0
Vedullakonda,Alluri Sitharama Raju,ADDATEEGALA - 4865,Vedullakonda,0,0,4,3,1,0,0,4,0,1,1,2,0,1,3,3,1,4,0,4,0,1,3,4,0,4,0,4,0
Veerabhadrapuram,Alluri Sitharama Raju,ADDATEEGALA - 4865,Veerabhadrapuram,0,0,3,2,1,0,0,3,0,0,0,3,0,0,3,2,1,3,0,3,0,0,2,3,0,3,0,3,0
Veeravaram,Alluri Sitharama Raju,ADDATEEGALA - 4865,Veeravaram,0,0,2,1,1,0,1,0,0,0,0,1,0,0,2,2,0,2,0,2,0,0,2,2,0,2,0,2,0
Venkatanagaram,Alluri Sitharama Raju,ADDATEEGALA - 4865,Venkatanagaram,0,0,5,2,3,0,1,4,0,0,4,1,0,0,5,4,1,5,0,4,1,3,2,5,0,5,0,5,0
Vetamamidi,Alluri Sitharama Raju,ADDATEEGALA - 4865,Vetamamidi,0,0,13,12,0,1,2,7,4,1,5,7,0,0,13,11,2,10,3,13,0,8,5,13,0,11,2,13,0
Yellavaram,Alluri Sitharama Raju,ADDATEEGALA - 4865,Yellavaram,1,0,7,6,2,0,6,2,0,1,3,4,0,0,8,7,1,7,1,8,0,2,6,8,0,7,1,8,0
