cycle,state,district,block,village,n_High,n_Low,n_Medium,p_High,p_Low,p_Medium,k_High,k_Low,k_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,pH_Alkaline,pH_Acidic,pH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Vegithota,0,1,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,2,0,2,1,1,1,1,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Ulumuru,0,6,0,5,0,1,0,3,4,7,0,0,1,5,0,0,5,0,6,2,5,0,7,6,1,0,7,0,7
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Narayanapuram,0,3,0,2,0,1,0,1,2,3,0,0,3,0,0,0,2,0,3,0,3,0,3,3,0,0,3,2,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Venkatrampuram,0,3,0,2,0,1,0,2,1,3,0,0,3,0,0,0,3,0,3,0,3,0,3,3,0,3,0,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Sarivela,0,3,0,1,0,2,0,2,1,3,0,0,3,0,0,0,3,0,3,0,3,0,3,3,0,2,1,1,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Lachigudem,0,3,0,3,0,0,0,0,3,3,0,0,3,0,0,0,3,0,3,0,3,0,3,2,1,2,1,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Mallampeta,0,1,0,1,0,0,0,0,2,2,0,0,1,0,0,0,1,0,1,1,1,0,2,2,0,0,2,1,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Lakkavaram,0,15,0,7,0,8,0,7,8,15,0,1,9,5,0,0,15,0,15,11,4,2,13,5,10,10,5,13,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Tatilanka,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Yedugurallapalle,0,6,0,3,1,2,0,5,2,6,0,1,3,1,0,0,5,0,5,0,7,0,7,5,2,4,3,4,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Katukapalle,0,4,0,3,0,1,0,1,3,4,0,0,3,1,0,0,4,0,4,1,3,0,4,2,2,1,3,3,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Mittavada,0,5,0,3,0,2,0,2,3,5,0,0,5,0,0,1,4,0,5,4,1,0,5,2,3,2,3,4,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Kummuru,0,3,0,3,0,0,0,1,2,3,0,0,3,0,0,0,3,0,3,0,3,0,3,3,0,0,3,2,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,CHINTOOR - 5062,Maddigudem,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
