State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Madaguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Madaguda,0,19,3,14,8,0,0,18,4,2,19,1,0,5,17,22,0,20,2,18,4,10,12,21,1,3,19,9,13
Majjivalasa,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Majjivalasa,0,0,4,0,4,0,0,4,0,0,4,0,0,0,4,4,0,4,0,0,4,0,4,2,2,0,4,4,0
Mala Singaram,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Mala Singaram,0,19,1,9,7,4,0,5,15,10,10,0,0,5,15,20,0,12,8,5,15,2,18,15,5,0,20,11,9
Nandiguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Nandiguda,0,9,1,3,3,4,0,9,1,9,1,0,0,2,8,10,0,9,1,4,6,2,8,9,1,2,8,8,2
Ninnimamidivalasa,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Ninnimamidivalasa,0,9,0,3,5,1,1,8,0,8,1,0,0,0,9,9,0,9,0,0,9,1,8,7,2,0,8,4,5
Padmapuram,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Padmapuram,0,32,21,15,29,10,4,44,5,8,29,16,0,1,52,53,0,48,6,54,0,37,17,50,4,5,49,54,0
Pakanaguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pakanaguda,0,4,8,6,4,2,0,12,0,11,1,0,0,0,12,12,0,9,3,0,12,3,9,8,4,0,12,1,11
Panirangini,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Panirangini,0,18,5,14,8,1,3,12,8,8,13,2,0,1,22,23,0,23,0,7,16,20,3,19,4,0,23,15,8
Pathaballuguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pathaballuguda,0,1,4,0,2,3,0,5,0,5,0,0,0,0,5,5,0,5,0,5,0,5,0,5,0,0,5,5,0
Peda Valasa,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Peda Valasa,0,5,5,1,0,9,0,4,6,1,7,2,0,0,10,10,0,9,1,4,6,1,9,7,3,0,10,7,3
Pedagangagudi,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pedagangagudi,0,6,2,3,1,4,1,7,0,7,0,1,0,0,8,8,0,1,7,4,4,1,7,5,3,0,8,8,0
Piribanda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Piribanda,0,3,0,0,2,1,1,2,0,0,3,0,0,0,2,3,0,3,0,3,0,0,3,0,3,0,3,3,0
Pitraguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pitraguda,0,1,4,1,4,0,0,5,0,5,0,0,0,0,5,5,0,5,0,3,2,0,5,4,1,0,5,1,4
Polamguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Polamguda,0,1,2,1,2,0,0,0,3,3,0,0,0,0,1,3,0,3,0,3,0,0,3,0,3,0,3,2,1
Pujaribanda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Pujaribanda,0,2,1,1,1,1,0,0,3,3,0,0,0,0,3,3,0,1,2,3,0,0,3,0,3,0,3,1,2
Ranginiguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Ranginiguda,0,21,0,13,6,2,0,17,4,8,13,0,0,0,21,21,0,21,0,14,7,0,21,16,5,0,21,17,4
Ravvalaguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Ravvalaguda,0,3,2,2,3,0,0,2,3,3,2,0,0,0,5,5,0,5,0,1,4,3,2,4,1,0,5,5,0
Sarabhaguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Sarabhaguda,0,4,5,5,2,2,0,9,0,8,1,0,0,0,9,9,0,9,0,2,7,1,8,8,1,0,9,8,1
Siragam,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Siragam,0,15,3,14,4,0,2,7,9,9,8,1,0,0,18,17,1,15,3,16,2,1,17,10,8,0,18,17,1
Sukuruguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Sukuruguda,0,4,1,0,1,4,0,1,4,5,0,0,0,0,5,5,0,5,0,4,1,5,0,5,0,0,5,5,0
Sunkarametta,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Sunkarametta,0,0,2,0,1,1,2,0,0,0,0,2,0,0,2,2,0,1,1,2,0,0,2,2,0,0,2,2,0
Tadaka,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tadaka,0,3,0,1,2,0,0,0,3,2,1,0,0,0,2,2,0,0,3,3,0,0,3,3,0,0,3,3,0
Tidiguda,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tidiguda,0,10,0,0,6,4,0,5,5,2,8,0,0,0,9,9,0,10,0,4,6,1,9,6,4,0,10,9,1
Tokavalasa,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tokavalasa,0,9,0,7,0,2,1,2,6,0,6,3,0,1,8,9,0,9,0,8,1,2,7,7,2,1,7,5,4
Tudumu,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Tudumu,0,8,1,7,2,0,1,8,0,9,0,0,0,1,8,9,0,0,9,3,6,0,9,5,4,0,9,3,6
Urumulu,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Urumulu,0,8,1,0,7,2,0,3,6,6,2,1,0,0,8,8,0,9,0,7,2,0,9,9,0,0,9,9,0
Vanthamuru,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Vanthamuru,0,0,11,4,5,2,0,9,2,5,6,0,2,0,9,11,0,5,6,11,0,1,10,4,7,0,11,7,4
Varra,Alluri Sitharama Raju,ARAKU VALLEY - 5585,Varra,0,9,1,4,5,1,0,2,8,1,6,3,0,0,10,10,0,9,1,10,0,1,9,7,3,0,10,6,4
