cycle,state,district,block,village,n_High,n_Low,n_Medium,p_High,p_Low,p_Medium,k_High,k_Low,k_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,pH_Alkaline,pH_Acidic,pH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Demuduvalasa,1,3,1,1,1,3,2,0,3,5,0,0,0,5,0,1,3,0,5,1,5,5,0,6,0,0,5,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Sagara,4,12,25,33,4,4,16,17,8,41,1,0,28,13,0,0,37,0,39,13,29,1,41,34,8,0,42,29,13
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Korra,0,8,14,16,5,1,6,11,5,22,0,0,10,12,0,0,21,0,21,19,3,3,19,9,13,0,22,22,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Nimmagedda,3,4,9,10,6,0,3,9,4,11,5,0,4,12,1,0,15,0,16,0,16,0,16,13,3,0,16,7,9
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Gorapur,3,1,6,9,0,1,0,8,2,5,5,1,1,8,0,2,8,0,10,0,10,2,8,8,2,0,10,10,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Kujabangi,3,3,3,0,4,5,0,9,0,6,3,0,5,4,0,0,9,0,9,4,5,9,0,9,0,0,9,9,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Jamguda,4,12,40,8,17,31,17,23,16,54,2,0,6,50,0,1,55,1,55,2,54,56,0,56,0,0,56,56,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Karakavalasa,0,0,4,0,0,4,0,0,4,4,0,0,3,1,0,0,4,0,4,0,4,4,0,4,0,0,4,3,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Gadabagolugu,0,0,7,2,2,3,2,0,5,7,0,0,0,7,0,0,7,0,7,0,7,4,3,6,0,1,6,0,7
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Panasavalasa,5,0,0,0,3,2,3,0,2,5,0,0,0,5,0,0,5,0,5,0,5,5,0,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Anjoda,6,5,5,3,8,5,0,9,7,16,0,0,4,12,0,5,11,2,14,0,16,16,0,16,0,2,14,16,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Gatharagilleda,4,1,5,0,4,6,0,7,3,10,0,0,1,9,0,1,9,0,10,0,10,10,0,10,0,1,9,10,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Guntaseema,2,3,12,16,1,0,0,13,4,13,4,0,1,16,0,0,17,0,17,9,8,16,1,17,0,1,16,17,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Rangilisingi,1,1,9,0,2,9,0,9,2,11,0,0,8,3,0,0,11,0,11,0,11,11,0,11,0,0,11,11,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Kinjeru,4,3,2,4,5,0,0,9,0,9,0,0,0,9,0,0,9,0,9,9,0,9,0,9,0,0,9,9,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Borrapalem,1,8,2,4,4,3,1,7,3,1,10,0,0,11,0,1,10,0,11,10,1,6,5,8,3,6,5,11,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Vayya,0,6,0,6,0,0,2,4,0,6,0,0,0,6,0,0,6,0,6,6,0,0,6,2,4,0,6,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Padi,0,8,6,13,1,0,8,1,5,14,0,0,0,14,0,0,14,0,14,14,0,0,14,8,6,0,14,14,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Mamidivalasa,0,2,8,7,1,2,4,1,5,8,2,0,0,10,0,0,10,0,10,3,7,0,10,7,3,0,10,10,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Kithalangi,0,28,4,13,9,10,23,6,3,32,0,0,8,24,0,0,32,0,32,31,1,3,29,26,6,0,32,25,7
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Lyganda,4,5,13,2,10,11,0,9,14,23,0,0,0,22,0,2,19,0,22,6,17,23,0,23,0,0,23,18,5
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Kamalabanda,0,2,0,0,1,1,0,0,2,2,0,0,0,2,1,0,1,0,2,0,2,2,0,2,0,0,2,0,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Korrai,10,4,6,3,3,14,0,9,11,20,0,0,8,12,0,1,19,0,20,0,20,20,0,20,0,1,19,20,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Logili,0,0,3,0,2,1,0,0,3,3,0,0,2,1,0,0,3,0,3,0,3,3,0,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Kuda,1,1,2,0,4,0,1,0,3,4,0,0,3,1,0,0,4,0,4,0,4,4,0,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Kotragondi,0,1,4,0,5,0,5,0,0,5,0,0,3,2,0,0,5,0,5,0,5,5,0,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Chamadapadu,0,3,0,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,3,0,3,3,0,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Gasaba,4,0,10,1,9,5,3,2,10,15,0,0,4,10,0,0,14,0,13,0,15,15,0,15,0,1,14,15,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Bitragonda,0,0,5,0,5,0,0,5,0,5,0,0,0,5,0,2,2,0,5,0,5,5,0,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Dumbriguda,2,1,7,5,5,0,0,8,2,6,4,0,1,9,0,0,8,0,9,6,4,10,0,10,0,4,6,10,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Arama,0,19,3,22,0,0,18,0,5,23,0,0,18,3,0,6,9,0,19,7,16,6,17,18,5,0,23,23,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Champaputtu,0,3,3,7,0,0,0,4,3,7,0,0,4,2,0,0,3,0,3,4,3,7,0,7,0,0,7,7,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Chelimarivalasa,0,9,5,11,1,2,4,1,9,14,0,0,1,13,0,0,10,0,11,10,4,14,0,14,0,0,14,14,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Paridi,0,8,3,7,0,4,11,0,0,11,0,0,7,4,0,1,10,0,11,0,12,4,8,11,1,0,11,9,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Bodimela,0,3,2,6,0,0,6,0,0,6,0,0,4,2,0,0,5,0,6,0,6,2,4,6,0,0,6,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Sornayakguda @ Surusyaguda,0,2,12,3,0,11,0,3,11,13,1,0,0,14,0,0,14,0,14,0,14,14,0,14,0,0,14,10,3
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Ujjangi,0,2,2,0,1,3,0,0,4,3,1,0,1,3,0,0,4,0,4,0,4,4,0,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Ranginivalasa,0,0,14,14,0,0,0,7,8,15,0,0,4,10,0,0,12,0,13,0,15,15,0,15,0,0,15,15,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Thutangi,4,2,20,8,0,18,0,8,18,23,3,0,11,15,0,0,26,0,26,2,23,26,0,26,0,1,25,26,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Musiri,0,8,0,8,0,0,8,0,0,8,0,0,6,2,0,1,6,1,6,0,8,3,5,8,0,0,8,8,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Vasabanda,1,6,2,8,1,0,0,7,2,9,0,0,5,4,0,0,9,0,9,8,2,1,9,7,3,0,9,10,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Koranjiguda,0,4,1,0,3,2,0,5,0,5,0,0,2,3,0,0,5,0,5,0,5,5,0,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Jurripadu,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Seelamgondi,0,4,0,4,0,0,0,1,3,2,2,0,2,2,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA - 5592,Gondiguda,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
