State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Guntapalle,Alluri Sitharama Raju,G.MADUGULA - 5593,Guntapalle,0,1,1,2,0,0,2,0,0,1,0,1,0,0,2,2,0,2,0,0,2,1,1,2,0,1,1,1,1
Jannera,Alluri Sitharama Raju,G.MADUGULA - 5593,Jannera,0,0,3,3,0,0,2,1,0,1,0,2,0,0,3,3,0,3,0,1,2,0,3,3,0,1,2,3,0
Jerrai,Alluri Sitharama Raju,G.MADUGULA - 5593,Jerrai,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
K.Kodapalle,Alluri Sitharama Raju,G.MADUGULA - 5593,K.Kodapalle,0,5,14,19,0,0,18,1,0,3,8,8,0,0,19,19,0,17,2,9,10,13,6,19,0,14,5,18,1
Korapalle,Alluri Sitharama Raju,G.MADUGULA - 5593,Korapalle,0,2,2,3,1,0,4,0,0,0,1,3,0,0,4,4,0,4,0,3,1,2,2,4,0,2,2,4,0
Kummaragunta,Alluri Sitharama Raju,G.MADUGULA - 5593,Kummaragunta,1,3,7,10,1,0,10,1,0,6,2,3,0,0,11,11,0,10,1,7,4,4,7,11,0,6,5,10,1
Kuntalam,Alluri Sitharama Raju,G.MADUGULA - 5593,Kuntalam,0,4,1,3,1,1,4,1,0,0,2,3,0,0,5,5,0,4,1,1,4,1,4,5,0,4,1,3,2
Lakkulu,Alluri Sitharama Raju,G.MADUGULA - 5593,Lakkulu,0,2,13,14,1,0,13,2,0,2,7,6,0,0,15,15,0,14,1,10,5,7,8,15,0,11,4,15,0
M.Nittaputtu,Alluri Sitharama Raju,G.MADUGULA - 5593,M.Nittaputtu,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Mandibha,Alluri Sitharama Raju,G.MADUGULA - 5593,Mandibha,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Mandivanam,Alluri Sitharama Raju,G.MADUGULA - 5593,Mandivanam,0,0,2,2,0,0,2,0,0,0,1,1,0,0,2,2,0,2,0,1,1,1,1,2,0,1,1,2,0
Mangathapalem,Alluri Sitharama Raju,G.MADUGULA - 5593,Mangathapalem,0,4,2,5,0,1,5,1,0,0,4,2,0,0,6,6,0,5,1,5,1,4,2,6,0,4,2,6,0
Mosaidipanuku Kothuru,Alluri Sitharama Raju,G.MADUGULA - 5593,Mosaidipanuku Kothuru,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Mulagaruvu,Alluri Sitharama Raju,G.MADUGULA - 5593,Mulagaruvu,0,0,3,3,0,0,3,0,0,1,1,1,0,0,3,3,0,3,0,2,1,2,1,3,0,3,0,3,0
Mulagaruvu,Alluri Sitharama Raju,G.MADUGULA - 5593,Mulagaruvu,0,1,1,2,0,0,2,0,0,1,0,1,0,0,2,2,0,1,1,1,1,1,1,2,0,2,0,1,1
Nugumamidi,Alluri Sitharama Raju,G.MADUGULA - 5593,Nugumamidi,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Nurmathi,Alluri Sitharama Raju,G.MADUGULA - 5593,Nurmathi,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Pachinapalle,Alluri Sitharama Raju,G.MADUGULA - 5593,Pachinapalle,1,3,5,9,0,0,8,1,0,3,5,1,0,0,9,9,0,7,2,7,2,7,2,9,0,7,2,9,0
Peda Bayalu,Alluri Sitharama Raju,G.MADUGULA - 5593,Peda Bayalu,1,1,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,1,1,2,0,0,2,2,0,1,1,1,1
Pedakantavaram,Alluri Sitharama Raju,G.MADUGULA - 5593,Pedakantavaram,0,1,1,2,0,0,0,0,2,2,0,0,0,0,2,2,0,2,0,2,0,1,1,2,0,0,2,2,0
Pedalanka,Alluri Sitharama Raju,G.MADUGULA - 5593,Pedalanka,0,8,10,16,2,0,14,4,0,6,3,9,0,0,18,18,0,16,2,9,9,11,7,18,0,12,6,16,2
Pedapadu,Alluri Sitharama Raju,G.MADUGULA - 5593,Pedapadu,0,2,11,8,3,2,11,2,0,5,3,5,0,0,13,13,0,13,0,7,6,7,6,13,0,8,5,11,2
Pedaurumu,Alluri Sitharama Raju,G.MADUGULA - 5593,Pedaurumu,0,1,8,8,1,0,7,2,0,1,4,4,0,0,9,9,0,9,0,6,3,3,6,9,0,7,2,8,1
Rachapanuku,Alluri Sitharama Raju,G.MADUGULA - 5593,Rachapanuku,0,6,12,15,2,1,15,3,0,2,8,8,0,0,18,18,0,15,3,12,6,13,5,18,0,16,2,17,1
Sadeku,Alluri Sitharama Raju,G.MADUGULA - 5593,Sadeku,1,3,20,23,1,0,24,0,0,4,9,11,0,0,24,24,0,23,1,15,9,13,11,24,0,18,6,23,1
Sangam,Alluri Sitharama Raju,G.MADUGULA - 5593,Sangam,0,2,3,5,0,0,4,1,0,1,4,0,0,0,5,5,0,5,0,2,3,2,3,5,0,3,2,4,1
Sanguloya,Alluri Sitharama Raju,G.MADUGULA - 5593,Sanguloya,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Solabham,Alluri Sitharama Raju,G.MADUGULA - 5593,Solabham,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Subbulu,Alluri Sitharama Raju,G.MADUGULA - 5593,Subbulu,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Thadiveedhi,Alluri Sitharama Raju,G.MADUGULA - 5593,Thadiveedhi,1,0,3,2,0,2,2,1,1,0,3,1,0,1,3,4,0,4,0,3,1,1,2,4,0,3,1,4,0
Thaggimetta,Alluri Sitharama Raju,G.MADUGULA - 5593,Thaggimetta,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Thiyyagundam,Alluri Sitharama Raju,G.MADUGULA - 5593,Thiyyagundam,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Tiyyamamidi,Alluri Sitharama Raju,G.MADUGULA - 5593,Tiyyamamidi,0,4,10,12,1,1,14,0,0,4,4,6,0,0,14,13,0,11,3,11,3,10,4,14,0,13,1,13,1
Urlumetta,Alluri Sitharama Raju,G.MADUGULA - 5593,Urlumetta,0,2,0,2,0,0,1,1,0,1,0,1,0,0,2,2,0,2,0,1,1,2,0,2,0,2,0,2,0
Vakapalle,Alluri Sitharama Raju,G.MADUGULA - 5593,Vakapalle,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Vallangula,Alluri Sitharama Raju,G.MADUGULA - 5593,Vallangula,0,0,2,2,0,0,2,0,0,0,0,1,0,0,2,2,0,2,0,2,0,2,0,2,0,1,1,2,0
Vannelabha,Alluri Sitharama Raju,G.MADUGULA - 5593,Vannelabha,0,2,11,12,0,1,9,4,0,2,3,8,0,0,13,13,0,10,3,7,6,5,8,13,0,7,6,9,4
Vanthala,Alluri Sitharama Raju,G.MADUGULA - 5593,Vanthala,0,2,7,8,0,1,9,0,0,2,1,6,0,0,9,9,0,9,0,4,5,1,8,9,0,7,2,9,0
Vemarajukodapalle,Alluri Sitharama Raju,G.MADUGULA - 5593,Vemarajukodapalle,0,5,8,13,0,0,13,0,0,4,7,2,0,0,13,13,0,12,1,6,7,7,6,13,0,9,4,12,1
