State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Gamakonda,Alluri Sitharama Raju,KOYYURU - 5601,Gamakonda,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Ganerlapalem,Alluri Sitharama Raju,KOYYURU - 5601,Ganerlapalem,5,2,0,7,0,0,0,0,7,0,7,0,0,0,7,7,0,7,0,7,0,4,3,7,0,0,7,7,0
Gangavaram,Alluri Sitharama Raju,KOYYURU - 5601,Gangavaram,0,15,4,7,7,5,1,10,8,1,17,1,0,0,19,19,0,19,0,12,7,13,6,19,0,3,16,19,0
Ganugula,Alluri Sitharama Raju,KOYYURU - 5601,Ganugula,3,0,0,3,0,0,0,0,3,0,3,0,0,0,3,3,0,3,0,3,0,0,3,3,0,0,3,3,0
Ginjarthi,Alluri Sitharama Raju,KOYYURU - 5601,Ginjarthi,2,7,0,9,0,0,7,2,0,5,4,0,0,0,9,9,0,7,2,6,2,5,3,9,0,0,9,9,0
Gopavaram,Alluri Sitharama Raju,KOYYURU - 5601,Gopavaram,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Gudapalle,Alluri Sitharama Raju,KOYYURU - 5601,Gudapalle,1,7,6,6,3,5,0,6,8,7,6,1,0,0,14,14,0,14,0,9,5,10,4,14,0,3,11,14,0
Gummadimanupalem,Alluri Sitharama Raju,KOYYURU - 5601,Gummadimanupalem,0,2,0,1,1,0,0,0,2,0,2,0,0,0,2,2,0,0,2,2,0,2,0,2,0,0,2,2,0
Jammavaram,Alluri Sitharama Raju,KOYYURU - 5601,Jammavaram,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Kamparegulu,Alluri Sitharama Raju,KOYYURU - 5601,Kamparegulu,2,10,0,12,0,0,0,0,12,5,7,0,0,0,12,11,1,11,1,10,2,8,4,12,0,0,12,12,0
Kantharam,Alluri Sitharama Raju,KOYYURU - 5601,Kantharam,0,4,0,4,0,0,1,1,2,1,3,0,0,0,4,4,0,2,2,4,0,4,0,4,0,0,4,4,0
Kathiralloddi,Alluri Sitharama Raju,KOYYURU - 5601,Kathiralloddi,0,0,2,2,0,0,1,1,0,0,2,0,0,0,2,2,0,2,0,2,0,1,1,2,0,0,2,2,0
Katragedda,Alluri Sitharama Raju,KOYYURU - 5601,Katragedda,0,5,4,7,2,0,0,1,8,2,7,0,0,0,9,9,0,7,2,5,4,7,2,9,0,0,9,9,0
Kinchavanipalem,Alluri Sitharama Raju,KOYYURU - 5601,Kinchavanipalem,0,6,0,3,2,1,0,3,3,0,4,2,0,0,6,6,0,6,0,3,3,5,1,6,0,2,4,6,0
Kommika,Alluri Sitharama Raju,KOYYURU - 5601,Kommika,2,34,15,36,8,7,47,3,1,16,28,7,0,0,51,51,0,43,8,43,8,31,20,50,1,0,51,51,0
Kothapalem,Alluri Sitharama Raju,KOYYURU - 5601,Kothapalem,6,4,1,9,1,1,1,2,8,7,3,1,0,0,11,11,0,11,0,11,0,8,3,11,0,0,11,11,0
Kothuru,Alluri Sitharama Raju,KOYYURU - 5601,Kothuru,0,2,0,2,0,0,0,0,2,1,1,0,0,0,2,2,0,2,0,2,0,1,1,2,0,0,2,2,0
Lubbarthi,Alluri Sitharama Raju,KOYYURU - 5601,Lubbarthi,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Mallavaram,Alluri Sitharama Raju,KOYYURU - 5601,Mallavaram,0,4,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,4,0,4,0,4,0,4,0,0,4,4,0
Mampa,Alluri Sitharama Raju,KOYYURU - 5601,Mampa,0,29,2,14,6,11,0,13,18,0,26,5,0,0,30,30,0,31,0,27,4,22,9,31,0,7,24,31,0
Marriwada,Alluri Sitharama Raju,KOYYURU - 5601,Marriwada,0,9,13,15,6,1,0,14,8,3,12,7,0,0,22,22,0,22,0,17,5,9,13,20,2,2,20,22,0
Nadimpalem,Alluri Sitharama Raju,KOYYURU - 5601,Nadimpalem,0,0,2,1,1,0,0,2,0,0,2,0,0,0,2,2,0,2,0,2,0,0,2,2,0,2,0,2,0
Nadimpalem,Alluri Sitharama Raju,KOYYURU - 5601,Nadimpalem,0,17,2,5,10,4,9,10,0,1,18,0,0,0,19,18,0,17,2,18,1,16,3,19,0,1,18,19,0
Nallagonda,Alluri Sitharama Raju,KOYYURU - 5601,Nallagonda,1,6,0,7,0,0,5,1,1,0,0,0,0,0,7,7,0,6,1,5,2,6,1,7,0,5,2,7,0
Nallagonda,Alluri Sitharama Raju,KOYYURU - 5601,Nallagonda,0,3,1,2,1,1,0,1,3,0,4,0,0,0,4,4,0,2,2,3,1,0,4,4,0,0,3,4,0
Panasalapadu,Alluri Sitharama Raju,KOYYURU - 5601,Panasalapadu,5,2,0,6,1,0,7,0,0,5,2,0,0,0,7,7,0,5,2,6,1,7,0,7,0,0,7,7,0
Paradesipakalu,Alluri Sitharama Raju,KOYYURU - 5601,Paradesipakalu,0,7,2,4,3,2,8,1,0,0,0,0,0,0,9,9,0,0,9,9,0,6,3,9,0,9,0,9,0
Pedamakavaram,Alluri Sitharama Raju,KOYYURU - 5601,Pedamakavaram,0,9,2,11,0,0,1,1,9,4,7,0,0,0,10,11,0,10,1,8,3,9,2,11,0,0,11,11,0
Pidathamamidi,Alluri Sitharama Raju,KOYYURU - 5601,Pidathamamidi,3,11,0,10,4,0,0,3,11,2,11,1,0,0,13,13,0,9,5,7,7,13,1,12,2,2,11,14,0
Pothavaram,Alluri Sitharama Raju,KOYYURU - 5601,Pothavaram,3,10,8,10,8,3,0,15,6,2,18,1,0,0,20,21,0,12,9,15,6,15,6,21,0,0,21,21,0
Rabbasingi,Alluri Sitharama Raju,KOYYURU - 5601,Rabbasingi,0,4,0,4,0,0,0,0,4,3,1,0,0,0,4,4,0,4,0,4,0,2,2,4,0,0,4,4,0
Ramannapalem,Alluri Sitharama Raju,KOYYURU - 5601,Ramannapalem,1,3,3,7,0,0,0,3,4,4,3,0,0,0,7,7,0,7,0,7,0,4,3,7,0,0,7,7,0
Ramarajupalem,Alluri Sitharama Raju,KOYYURU - 5601,Ramarajupalem,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Ravanapalle,Alluri Sitharama Raju,KOYYURU - 5601,Ravanapalle,1,10,10,17,3,1,14,6,1,0,1,1,0,0,21,21,0,11,10,20,1,15,6,21,0,15,6,21,0
Ravimanupalem,Alluri Sitharama Raju,KOYYURU - 5601,Ravimanupalem,0,15,5,19,1,0,1,2,17,2,16,2,0,0,20,20,0,16,4,18,2,13,7,20,0,0,20,20,0
Revallu,Alluri Sitharama Raju,KOYYURU - 5601,Revallu,1,26,23,38,9,3,0,34,16,13,33,4,0,0,50,50,0,36,14,48,2,34,16,50,0,3,47,50,0
Seekayipalem,Alluri Sitharama Raju,KOYYURU - 5601,Seekayipalem,0,5,0,4,1,0,0,3,2,1,4,0,0,0,5,5,0,4,1,5,0,3,2,5,0,0,5,5,0
Singavaram,Alluri Sitharama Raju,KOYYURU - 5601,Singavaram,0,4,13,16,1,0,0,17,0,0,14,3,0,0,15,17,0,14,3,15,2,8,9,17,0,0,17,17,0
Thallapalem,Alluri Sitharama Raju,KOYYURU - 5601,Thallapalem,0,2,0,1,1,0,0,1,1,0,0,2,0,0,2,2,0,2,0,2,0,1,1,2,0,0,2,2,0
Thotaluru,Alluri Sitharama Raju,KOYYURU - 5601,Thotaluru,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
Valasarajupadu,Alluri Sitharama Raju,KOYYURU - 5601,Valasarajupadu,4,10,3,17,0,0,6,5,6,1,16,0,0,0,17,17,0,17,0,13,4,10,7,17,0,0,17,17,0
Velagalapalem,Alluri Sitharama Raju,KOYYURU - 5601,Velagalapalem,0,7,6,11,2,0,3,0,10,0,13,0,0,0,13,13,0,8,5,12,1,5,8,13,0,0,13,13,0
Yerrinaidu Pakalu,Alluri Sitharama Raju,KOYYURU - 5601,Yerrinaidu Pakalu,0,7,2,8,0,1,7,2,0,0,0,2,0,0,8,9,0,2,7,7,2,1,8,8,1,9,0,9,0
