State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Gudisa,Alluri Sitharama Raju,MAREDUMILLI - 4895,Gudisa,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Gujjumamidivalasa,Alluri Sitharama Raju,MAREDUMILLI - 4895,Gujjumamidivalasa,0,5,0,2,2,1,3,1,1,5,0,0,0,0,5,5,0,5,0,5,0,0,5,4,1,0,5,5,0
Gumpenagandi,Alluri Sitharama Raju,MAREDUMILLI - 4895,Gumpenagandi,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0
Gundrathi,Alluri Sitharama Raju,MAREDUMILLI - 4895,Gundrathi,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0
Kuduru,Alluri Sitharama Raju,MAREDUMILLI - 4895,Kuduru,1,6,2,9,0,0,2,7,0,7,0,2,0,0,9,9,0,7,2,6,3,7,2,6,3,1,8,6,3
Kundada,Alluri Sitharama Raju,MAREDUMILLI - 4895,Kundada,3,7,2,6,5,1,9,3,0,4,7,1,0,0,12,12,0,9,3,12,0,8,4,9,3,0,12,12,0
Kutravada,Alluri Sitharama Raju,MAREDUMILLI - 4895,Kutravada,0,1,11,8,2,2,12,0,0,1,7,4,0,0,12,12,0,11,1,7,5,7,5,12,0,1,11,1,11
Maddiveedu,Alluri Sitharama Raju,MAREDUMILLI - 4895,Maddiveedu,0,5,0,2,1,2,2,3,0,3,2,0,0,0,5,5,0,5,0,5,0,4,1,5,0,0,5,5,0
Madduluru,Alluri Sitharama Raju,MAREDUMILLI - 4895,Madduluru,2,4,0,6,0,0,0,6,0,5,0,1,0,0,6,6,0,4,2,0,6,0,6,6,0,0,6,6,0
Madduluru,Alluri Sitharama Raju,MAREDUMILLI - 4895,Madduluru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mallavaram,Alluri Sitharama Raju,MAREDUMILLI - 4895,Mallavaram,0,5,0,3,2,0,2,1,2,0,2,3,0,0,5,5,0,5,0,5,0,5,0,4,1,0,5,5,0
Maredumilli,Alluri Sitharama Raju,MAREDUMILLI - 4895,Maredumilli,4,1,0,5,0,0,0,5,0,4,0,1,0,0,5,5,0,5,0,0,5,2,3,5,0,1,4,5,0
Munjamamidi,Alluri Sitharama Raju,MAREDUMILLI - 4895,Munjamamidi,0,7,0,3,3,1,7,0,0,3,3,1,0,0,7,7,0,7,0,7,0,4,3,7,0,1,6,7,0
Musuru,Alluri Sitharama Raju,MAREDUMILLI - 4895,Musuru,3,2,0,5,0,0,0,5,0,5,0,0,0,0,5,5,0,5,0,5,0,4,1,1,4,0,5,5,0
Narsapuram,Alluri Sitharama Raju,MAREDUMILLI - 4895,Narsapuram,0,1,1,1,0,1,1,1,0,2,0,0,0,0,2,2,0,1,1,2,0,2,0,2,0,0,2,2,0
Nurupudi,Alluri Sitharama Raju,MAREDUMILLI - 4895,Nurupudi,0,12,0,12,0,0,8,2,2,0,3,9,0,0,12,12,0,12,0,0,12,1,10,11,1,0,12,12,0
Pamuleru,Alluri Sitharama Raju,MAREDUMILLI - 4895,Pamuleru,0,1,7,4,3,1,8,0,0,0,5,3,0,0,8,8,0,7,1,8,0,1,7,8,0,0,8,8,0
Pandirimamidikota,Alluri Sitharama Raju,MAREDUMILLI - 4895,Pandirimamidikota,0,0,2,1,0,1,2,0,0,1,1,0,0,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2
Peddamarri,Alluri Sitharama Raju,MAREDUMILLI - 4895,Peddamarri,0,2,0,1,1,0,0,0,2,1,1,0,0,0,2,2,0,1,1,2,0,2,0,2,0,0,2,2,0
Pedduru,Alluri Sitharama Raju,MAREDUMILLI - 4895,Pedduru,0,2,1,3,0,0,2,0,1,2,1,0,0,0,3,3,0,2,1,2,1,2,1,3,0,0,3,3,0
Potlavada,Alluri Sitharama Raju,MAREDUMILLI - 4895,Potlavada,3,0,0,2,0,1,3,0,0,1,0,2,0,0,3,3,0,3,0,0,3,1,2,1,2,2,1,3,0
Pujaripakalu,Alluri Sitharama Raju,MAREDUMILLI - 4895,Pujaripakalu,0,5,0,5,0,0,0,5,0,4,0,1,0,0,5,5,0,5,0,0,5,0,5,5,0,0,5,4,1
Pusiwada,Alluri Sitharama Raju,MAREDUMILLI - 4895,Pusiwada,0,3,0,2,1,0,2,1,0,1,1,1,0,0,3,3,0,2,1,3,0,2,1,3,0,0,3,3,0
Puttagondilanka,Alluri Sitharama Raju,MAREDUMILLI - 4895,Puttagondilanka,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Ramannavalasa,Alluri Sitharama Raju,MAREDUMILLI - 4895,Ramannavalasa,0,2,6,8,0,0,5,1,2,2,4,2,0,0,8,8,0,8,0,4,4,5,3,8,0,0,8,3,5
Sripuram,Alluri Sitharama Raju,MAREDUMILLI - 4895,Sripuram,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Thadepalle,Alluri Sitharama Raju,MAREDUMILLI - 4895,Thadepalle,0,13,0,10,0,3,3,7,3,3,4,6,0,0,13,13,0,12,1,13,0,8,5,10,3,1,12,13,0
Vetukuru,Alluri Sitharama Raju,MAREDUMILLI - 4895,Vetukuru,0,2,0,2,0,0,0,1,1,0,2,0,0,0,2,2,0,2,0,2,0,0,2,2,0,0,2,0,2
Vyadapudi,Alluri Sitharama Raju,MAREDUMILLI - 4895,Vyadapudi,0,4,0,3,1,0,1,3,0,0,4,0,0,0,4,4,0,4,0,4,0,4,0,4,0,0,4,4,0
