cycle,state,district,block,village,n_High,n_Low,n_Medium,p_High,p_Low,p_Medium,k_High,k_Low,k_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,pH_Alkaline,pH_Acidic,pH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Jeenapadu,0,12,4,0,4,12,0,9,7,9,7,1,13,2,2,0,14,0,16,9,7,12,4,16,0,1,15,16,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Buddigaruvu,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Diguvasobha,0,0,7,0,6,1,0,7,0,7,0,0,7,0,0,0,7,0,7,0,7,0,7,7,0,0,7,7,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Jeelugulapadu,0,0,12,0,7,5,1,2,9,11,1,0,3,9,0,0,12,0,12,1,11,6,6,12,0,0,12,12,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Eguvasobha,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Ananthagiri,0,0,19,0,17,2,1,18,0,17,2,3,8,8,0,0,19,0,19,4,15,10,9,19,0,6,13,19,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Bheesupuram,0,0,14,0,5,9,0,14,0,14,0,0,14,0,0,0,14,0,14,0,14,10,4,14,0,1,13,14,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kivarla,0,0,2,0,2,0,0,1,1,2,0,0,2,0,0,0,2,0,2,0,2,0,2,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Pulusumamidi,0,1,1,0,2,0,0,1,1,2,0,0,2,0,0,0,2,0,2,1,1,1,1,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Samareddipalem,0,0,3,0,3,0,0,0,3,3,0,0,1,2,0,0,3,0,3,2,1,1,2,2,1,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Tenteliguda,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,3,0,3,0,3,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kondemkota,1,1,6,0,5,3,1,5,2,8,0,1,4,3,0,0,8,0,8,6,2,6,2,8,0,0,8,8,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Regulapalem,0,3,15,2,14,2,0,5,13,17,1,3,5,9,0,0,18,0,18,1,17,12,6,18,0,0,18,18,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Lungaparti,0,11,11,5,3,14,0,15,7,18,4,2,11,9,0,0,22,2,20,14,5,19,3,20,2,0,22,22,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Bheemavaram,0,0,4,1,3,0,0,3,1,4,0,0,4,0,0,0,4,0,4,0,4,0,4,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Chippapalle,0,0,16,0,16,0,0,15,1,16,0,0,10,6,0,0,16,0,16,2,14,8,8,16,0,2,14,16,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Eetamanuvalasa,0,0,5,0,1,4,0,4,1,5,0,0,1,4,0,0,5,0,5,0,5,4,1,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Boraborivalasa,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,2,0,2,0,2,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kamalapuram,0,0,4,0,4,0,0,4,0,4,0,0,4,0,0,0,4,0,4,0,4,3,1,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kothavalasa,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kondiba,0,0,13,0,13,0,6,4,3,13,0,13,0,0,0,0,13,0,13,4,9,13,0,13,0,0,13,13,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Varakavadu,0,1,11,0,10,2,0,2,10,12,0,0,7,5,0,0,12,0,12,3,9,12,0,12,0,4,8,12,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Singarbha,0,1,5,0,6,0,0,5,1,6,0,3,0,3,0,0,6,0,6,1,5,4,2,6,0,0,6,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Muvvamvalasa,0,0,4,0,4,0,0,0,4,3,1,4,0,0,0,0,4,0,4,4,0,3,1,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Nimmavuta,0,0,5,0,5,0,0,5,0,5,0,5,0,0,0,0,5,0,5,0,5,0,5,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Nandikota,0,0,31,0,20,11,0,31,0,30,1,1,1,29,0,1,29,0,30,0,31,28,3,31,0,4,27,31,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Y.S.R.Puram,0,17,13,6,19,5,1,19,10,30,0,0,17,13,0,0,30,0,30,1,29,15,15,30,0,0,30,30,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Cherukumadata,0,0,5,0,5,0,1,4,0,5,0,4,1,0,0,0,5,0,5,2,3,2,3,5,0,2,3,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kodamaguda,0,1,1,1,1,0,0,2,0,2,0,1,0,1,0,0,2,0,2,1,1,2,0,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Doraguda,0,4,9,0,7,6,2,5,6,13,0,0,13,0,0,0,13,0,13,2,11,1,12,13,0,0,13,13,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Cherukubidda,0,0,5,0,1,4,0,5,0,5,0,0,0,5,0,0,5,0,5,0,5,1,4,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Vanjalavalasa,0,0,5,0,5,0,0,5,0,5,0,4,0,1,0,0,5,0,5,0,5,4,1,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Karivesu,0,0,5,0,5,0,0,5,0,5,0,0,0,5,0,0,5,0,5,0,5,3,2,5,0,4,1,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Heetaguda,0,0,4,0,4,0,0,4,0,4,0,0,4,0,0,0,4,0,4,0,4,1,3,4,0,1,3,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Gumma,0,0,4,0,0,4,0,4,0,4,0,0,0,4,0,0,4,0,4,0,4,4,0,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,R.T.Puram,0,0,8,0,8,0,0,0,8,8,0,0,8,0,0,0,8,0,8,1,7,1,7,8,0,0,8,8,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Bhagamarivalasa,0,0,7,0,6,1,1,3,3,7,0,3,3,1,0,0,7,0,7,2,5,1,6,7,0,4,3,7,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Dekkapuram,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Laxmipuram,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Tadiguda,0,2,1,0,3,0,0,3,0,3,0,2,0,1,0,0,3,0,3,1,2,3,0,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Mondijanguda,0,0,3,0,3,0,0,3,0,3,0,0,0,3,0,0,3,0,3,0,3,3,0,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Nisaniguda,0,1,1,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,2,0,2,0,2,2,0,1,1,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kunapuram,0,1,2,0,3,0,1,1,1,3,0,1,0,2,0,0,2,0,2,0,3,1,2,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Getuvalasa,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kotyaguda,0,4,13,0,15,2,1,6,10,17,0,0,17,0,0,0,17,0,17,4,13,6,11,17,0,3,14,17,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Billakota,0,0,5,0,5,0,0,5,0,5,0,0,5,0,0,0,5,0,5,1,4,3,2,5,0,1,4,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Velagalapadu,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,2,1,1,2,0,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Vanthalamamidi,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kummarivalasa,0,0,2,1,0,1,2,0,0,2,0,0,0,2,1,0,1,0,2,0,2,0,2,2,0,2,0,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Chintapaka,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Chatakamba,0,2,4,3,3,0,0,0,6,6,0,0,3,3,0,0,6,0,6,0,6,3,3,6,0,0,6,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Borrapalem,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,2,1,1,2,0,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Pedakota,0,0,8,0,8,0,0,3,5,8,0,0,0,8,0,0,8,0,8,4,4,7,1,8,0,0,8,6,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kotaparti,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Tamuta,0,0,3,0,3,0,0,3,0,3,0,0,0,3,0,0,3,0,3,0,3,2,1,3,0,0,3,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Patakota,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kittalingi,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,JEERUGEDDA,0,2,3,0,5,0,1,3,1,5,0,1,3,1,0,0,5,0,5,0,5,0,5,5,0,1,4,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Ballagaruvu,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,0,2,1,1,1,1,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Pinakota,0,0,10,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,10,7,3,8,2,10,0,0,10,10,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Sankuparti,0,0,5,0,5,0,0,5,0,5,0,0,5,0,0,0,5,0,5,1,4,1,4,5,0,1,4,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Regam,0,0,4,0,4,0,0,4,0,4,0,0,0,4,0,0,4,0,4,0,4,3,1,4,0,0,4,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Medaparti,0,0,5,0,5,0,2,0,3,5,0,1,1,3,0,0,5,1,4,4,1,3,2,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Ninnimamidi,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Tattavalasa,0,0,5,2,2,1,0,3,2,5,0,1,1,3,0,0,5,0,5,0,5,0,5,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kasipatnam,0,1,4,2,3,0,0,2,3,5,0,1,0,4,0,0,5,0,5,2,3,4,1,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Mardaguda,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Saravani Palem,0,4,1,0,4,1,0,3,2,5,0,1,1,3,0,0,5,0,5,0,5,0,5,5,0,0,5,3,2
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Mandaparti,0,2,3,0,2,3,0,2,3,5,0,0,0,5,0,0,5,0,5,0,5,0,5,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Nimmalapadu,0,4,5,4,2,3,2,3,4,9,0,0,5,4,0,0,9,0,9,8,1,5,4,9,0,1,8,9,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Bangarampeta,0,2,3,0,1,4,0,2,3,4,1,0,0,5,0,0,5,0,5,0,5,1,4,5,0,1,4,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Kantipuram,0,3,2,2,0,3,0,5,0,5,0,0,2,3,0,0,5,0,5,3,2,5,0,5,0,1,4,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Valasi,0,3,7,0,6,4,0,0,10,10,0,0,5,5,0,0,10,0,10,9,1,5,4,9,1,1,9,10,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Gorregommu,0,5,6,6,2,3,4,4,3,11,0,2,5,4,0,0,11,1,10,4,7,8,3,11,0,0,11,11,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Pedagangavaram,0,8,2,2,4,4,0,9,1,8,1,2,0,8,0,0,10,1,9,3,6,4,5,9,0,2,8,8,1
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Pedabidda,2,0,3,2,0,3,0,5,0,5,0,0,2,3,0,0,5,1,4,0,3,5,0,5,0,0,5,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Rayipadu,0,2,1,0,2,1,0,0,3,3,0,0,2,1,0,0,3,0,3,3,0,2,1,3,0,1,2,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Nandulavalasa,0,0,2,1,1,0,0,1,1,2,0,0,0,2,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Nelapalem,0,0,2,0,0,2,0,0,2,2,0,0,2,0,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI - 5584,Dhanukota,0,4,1,0,5,0,0,4,1,5,0,1,2,2,0,0,5,1,4,5,0,4,1,5,0,0,5,5,0
