State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Deguvabondapalle,Alluri Sitharama Raju,PEDA BAYALU - 5613,Deguvabondapalle,0,3,3,0,0,6,4,2,0,0,4,2,0,0,5,6,0,5,1,6,0,6,0,6,0,6,0,6,0
Devarajumerakalu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Devarajumerakalu,0,0,2,0,0,2,1,1,0,0,2,0,0,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Gabuduputtu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Gabuduputtu,1,4,6,0,0,11,9,2,0,2,7,2,0,0,11,11,0,11,0,11,0,11,0,11,0,11,0,11,0
Gaburumamidi,Alluri Sitharama Raju,PEDA BAYALU - 5613,Gaburumamidi,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Gadulaputtu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Gadulaputtu,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
Gajjangiveedhi,Alluri Sitharama Raju,PEDA BAYALU - 5613,Gajjangiveedhi,0,3,0,1,0,2,2,1,0,1,2,0,0,0,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0
Gamparai,Alluri Sitharama Raju,PEDA BAYALU - 5613,Gamparai,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Gandalam,Alluri Sitharama Raju,PEDA BAYALU - 5613,Gandalam,0,1,4,0,2,3,0,5,0,2,3,0,0,0,5,5,0,5,0,4,1,3,2,5,0,1,4,5,0
Ginnelakota,Alluri Sitharama Raju,PEDA BAYALU - 5613,Ginnelakota,0,1,3,0,1,3,1,2,1,3,1,0,0,0,4,4,0,4,0,4,0,1,3,4,0,2,2,4,0
Gondikodaputtu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Gondikodaputtu,0,4,7,1,0,10,8,2,1,6,4,1,0,1,10,10,1,11,0,11,0,8,3,11,0,8,3,11,0
Inupatigalu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Inupatigalu,2,1,4,4,2,1,0,3,4,4,2,1,0,5,2,7,0,2,5,7,0,2,5,7,0,3,4,7,0
Jakkum,Alluri Sitharama Raju,PEDA BAYALU - 5613,Jakkum,1,3,3,0,0,7,6,1,0,1,5,1,0,0,7,7,0,7,0,7,0,7,0,7,0,6,0,7,0
Jamiguda,Alluri Sitharama Raju,PEDA BAYALU - 5613,Jamiguda,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Kambalabayalu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Kambalabayalu,0,3,3,2,0,4,4,2,0,1,4,1,0,0,6,4,2,6,0,6,0,6,0,6,0,6,0,6,0
Kenduguda,Alluri Sitharama Raju,PEDA BAYALU - 5613,Kenduguda,0,0,11,0,0,11,11,0,0,10,0,1,0,0,11,11,0,11,0,11,0,4,7,11,0,8,3,11,0
Kimudupalle,Alluri Sitharama Raju,PEDA BAYALU - 5613,Kimudupalle,0,3,5,1,0,7,8,0,0,3,4,1,0,0,8,8,0,8,0,8,0,8,0,8,0,8,0,8,0
Kittukonda,Alluri Sitharama Raju,PEDA BAYALU - 5613,Kittukonda,0,4,2,2,3,1,5,1,0,0,5,1,0,0,6,6,0,6,0,6,0,5,1,6,0,3,3,6,0
Kondru,Alluri Sitharama Raju,PEDA BAYALU - 5613,Kondru,1,2,7,3,0,7,10,0,0,1,7,2,0,0,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0
Kummarigunta,Alluri Sitharama Raju,PEDA BAYALU - 5613,Kummarigunta,0,1,4,0,0,5,5,0,0,2,2,1,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,0
Lakyaputtu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Lakyaputtu,0,2,3,0,2,3,1,4,0,4,1,0,0,0,3,4,0,5,0,5,0,3,2,5,0,0,5,5,0
Lichabu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Lichabu,0,2,4,0,0,6,6,0,0,1,4,1,0,0,6,6,0,6,0,5,1,6,0,6,0,6,0,6,0
Lingeti,Alluri Sitharama Raju,PEDA BAYALU - 5613,Lingeti,0,1,4,0,0,6,6,0,0,1,3,1,0,0,5,5,0,4,2,6,0,6,0,6,0,5,1,6,0
Maggamveedhi,Alluri Sitharama Raju,PEDA BAYALU - 5613,Maggamveedhi,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Malliputtu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Malliputtu,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Maredupalle,Alluri Sitharama Raju,PEDA BAYALU - 5613,Maredupalle,1,1,5,1,0,6,5,1,1,0,3,4,0,0,6,7,0,8,0,8,0,8,0,8,0,8,0,8,0
Moyyalagummi,Alluri Sitharama Raju,PEDA BAYALU - 5613,Moyyalagummi,0,0,2,0,0,2,1,1,0,1,1,0,0,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Musidiputtu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Musidiputtu,1,3,6,2,0,8,8,1,1,6,4,0,0,2,8,10,0,9,1,10,0,8,2,10,0,6,4,10,0
Panneda,Alluri Sitharama Raju,PEDA BAYALU - 5613,Panneda,0,1,2,0,0,3,2,1,0,1,2,0,0,0,3,3,0,3,0,3,0,1,2,3,0,2,1,3,0
Pedabayalu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Pedabayalu,0,2,0,0,0,2,2,0,0,2,0,0,0,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Pedagullelu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Pedagullelu,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Pedakondapalle,Alluri Sitharama Raju,PEDA BAYALU - 5613,Pedakondapalle,0,7,5,0,0,12,12,0,0,12,0,0,0,0,12,12,0,13,0,13,0,11,2,13,0,13,0,13,0
Pinaravalli,Alluri Sitharama Raju,PEDA BAYALU - 5613,Pinaravalli,0,2,12,0,0,14,14,0,0,5,8,1,0,0,14,14,0,14,0,14,0,7,7,14,0,14,0,14,0
Puligondi,Alluri Sitharama Raju,PEDA BAYALU - 5613,Puligondi,1,1,3,0,0,5,5,0,0,1,2,2,0,0,5,4,1,4,1,5,0,5,0,5,0,5,0,5,0
Rudakota,Alluri Sitharama Raju,PEDA BAYALU - 5613,Rudakota,0,7,3,0,0,10,10,0,0,4,6,0,0,0,10,10,0,10,0,10,0,7,3,10,0,9,1,9,1
Sampangiputtu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Sampangiputtu,0,3,7,0,0,10,10,0,0,8,2,0,0,0,10,10,0,10,0,10,0,9,1,10,0,7,3,10,0
Sarigaguda,Alluri Sitharama Raju,PEDA BAYALU - 5613,Sarigaguda,0,0,9,0,0,9,9,0,0,8,1,0,0,0,9,9,0,9,0,9,0,5,4,9,0,9,0,9,0
Sariyapalle,Alluri Sitharama Raju,PEDA BAYALU - 5613,Sariyapalle,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Seekari,Alluri Sitharama Raju,PEDA BAYALU - 5613,Seekari,1,3,8,2,0,10,10,0,2,8,3,1,0,2,9,12,0,10,2,12,0,5,7,12,0,10,2,11,1
Tamaraveedhi,Alluri Sitharama Raju,PEDA BAYALU - 5613,Tamaraveedhi,0,3,0,2,0,1,1,2,0,2,1,0,0,0,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0
Tarabu,Alluri Sitharama Raju,PEDA BAYALU - 5613,Tarabu,0,1,5,1,0,5,6,0,0,1,4,1,0,0,6,6,0,6,0,6,0,4,2,6,0,3,3,6,0
Tarla Singi,Alluri Sitharama Raju,PEDA BAYALU - 5613,Tarla Singi,0,1,3,0,0,4,3,1,0,0,3,1,0,0,4,4,0,4,0,4,0,4,0,4,0,4,0,4,0
Thamarada,Alluri Sitharama Raju,PEDA BAYALU - 5613,Thamarada,0,5,4,0,0,9,9,0,0,8,1,0,0,0,9,9,0,9,0,9,0,6,3,9,0,6,3,9,0
Valugupalle,Alluri Sitharama Raju,PEDA BAYALU - 5613,Valugupalle,0,13,5,0,0,18,18,0,0,12,5,1,0,0,18,17,1,18,0,18,0,14,4,18,0,14,4,18,0
Vellapalem,Alluri Sitharama Raju,PEDA BAYALU - 5613,Vellapalem,0,4,5,1,0,8,8,0,1,6,3,0,0,1,8,9,0,8,1,9,0,8,1,9,0,7,2,9,0
Yeguvabondapalle,Alluri Sitharama Raju,PEDA BAYALU - 5613,Yeguvabondapalle,0,11,2,1,1,11,11,2,0,3,10,0,0,0,13,12,1,12,1,13,0,13,0,13,0,13,0,13,0
