State,District,Block,Village,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
Cherukumpakalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Cherukumpakalu,0,6,9,14,1,0,0,6,9,1,4,10,0,1,14,15,0,14,1,14,1,0,15,15,0,1,14,15,0
Cheruvuru,Alluri Sitharama Raju,CHINTAPALLE - 5589,Cheruvuru,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Chinna Gedda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Chinna Gedda,0,8,9,9,5,3,3,9,5,1,6,10,0,0,17,17,0,14,3,17,0,5,12,16,1,1,16,17,0
Chinna Rajupakalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Chinna Rajupakalu,0,0,12,12,0,0,10,2,0,0,12,0,0,0,12,12,0,10,2,12,0,12,0,12,0,0,12,12,0
Chinnabarada,Alluri Sitharama Raju,CHINTAPALLE - 5589,Chinnabarada,0,6,0,5,1,0,0,6,0,0,4,2,0,0,6,6,0,6,0,6,0,0,6,6,0,0,6,6,0
Chinnayyapalem,Alluri Sitharama Raju,CHINTAPALLE - 5589,Chinnayyapalem,0,4,2,2,4,0,1,3,2,0,1,5,0,0,6,6,0,6,0,6,0,1,5,6,0,0,6,6,0
Chintapalle (CT),Alluri Sitharama Raju,CHINTAPALLE - 5589,Chintapalle (CT),0,9,3,11,1,0,0,10,2,8,4,0,0,0,12,12,0,11,1,12,0,8,4,12,0,0,12,12,0
Chinthaluru,Alluri Sitharama Raju,CHINTAPALLE - 5589,Chinthaluru,0,4,1,5,0,0,0,5,0,5,0,0,0,0,5,5,0,5,0,5,0,0,5,5,0,0,5,5,0
Chowdupalle,Alluri Sitharama Raju,CHINTAPALLE - 5589,Chowdupalle,0,16,6,6,7,9,0,6,16,18,4,0,0,0,22,22,0,20,2,22,0,17,5,20,0,2,20,21,1
Diguvapakalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Diguvapakalu,0,0,4,3,0,1,0,4,0,0,4,0,0,0,4,4,0,4,0,4,0,0,4,4,0,1,3,4,0
Domalagondhi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Domalagondhi,0,0,2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,1,1,2,0,0,2,2,0,1,1,2,0
Gattumpakalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Gattumpakalu,0,8,1,3,2,4,2,7,0,5,4,0,0,0,9,9,0,9,0,9,0,0,9,9,0,0,9,9,0
Gondipakalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Gondipakalu,0,0,2,2,0,0,0,2,0,0,1,1,0,0,2,2,0,1,1,2,0,0,2,2,0,0,2,2,0
Itikabedda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Itikabedda,0,2,0,2,0,0,0,0,2,0,2,0,0,0,2,2,0,2,0,2,0,0,2,2,0,0,2,2,0
Junnulu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Junnulu,1,6,1,2,4,2,0,4,4,7,1,0,0,0,8,8,0,8,0,8,0,0,8,8,0,0,8,8,0
Kadasilpa,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kadasilpa,0,13,0,13,0,0,0,2,11,4,7,2,0,0,13,13,0,12,1,13,0,0,13,13,0,0,13,13,0
Kandulagodi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kandulagodi,0,1,1,1,1,0,0,1,1,1,0,1,0,0,2,2,0,2,0,2,0,1,1,2,0,0,2,2,0
Kappagondhi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kappagondhi,0,5,1,6,0,0,0,1,5,1,4,1,0,0,6,6,0,6,0,6,0,0,6,6,0,1,5,6,0
Kinnerla,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kinnerla,0,3,6,5,3,1,0,7,2,4,4,1,0,0,9,9,0,7,2,9,0,2,7,5,4,1,8,9,0
Kolanubanda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kolanubanda,0,0,2,2,0,0,0,1,1,0,2,0,0,0,2,2,0,1,1,2,0,0,2,2,0,0,2,2,0
Kommangi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kommangi,0,0,7,5,2,0,0,4,3,0,5,2,0,0,7,7,0,7,0,7,0,0,7,5,2,2,5,7,0
Korukonda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Korukonda,0,1,2,3,0,0,0,1,2,0,2,1,0,0,3,3,0,3,0,3,0,1,2,1,2,0,3,3,0
Korukonda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Korukonda,0,11,2,9,1,3,0,13,0,3,5,5,0,0,13,13,0,11,2,13,0,8,5,13,0,0,13,13,0
Kothapalem,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kothapalem,0,13,2,14,1,0,0,5,10,0,14,1,0,0,15,15,0,13,2,15,0,0,15,15,0,0,15,15,0
Kothavuru,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kothavuru,0,14,5,19,0,0,5,8,6,0,19,0,0,0,19,19,0,17,2,19,0,17,2,19,0,0,19,19,0
Kudupusingi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kudupusingi,0,12,8,20,0,0,7,8,5,1,13,6,0,0,20,20,0,18,2,20,0,1,19,20,0,0,20,20,0
Kuramanapakalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Kuramanapakalu,0,8,5,10,2,1,0,7,6,8,3,2,0,0,13,13,0,10,3,13,0,9,4,13,0,1,12,13,0
Lambadampalle,Alluri Sitharama Raju,CHINTAPALLE - 5589,Lambadampalle,0,7,2,2,3,4,0,6,3,9,0,0,0,0,9,9,0,8,1,8,1,0,9,7,2,0,9,9,0
Lammasingi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Lammasingi,0,1,9,10,0,0,10,0,0,0,10,0,0,0,10,10,0,9,1,10,0,5,5,10,0,0,10,10,0
Lingalagudi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Lingalagudi,0,0,4,4,0,0,0,1,3,0,2,2,0,0,4,4,0,3,1,4,0,0,4,4,0,0,4,4,0
Lothugedda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Lothugedda,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
Mandipalle,Alluri Sitharama Raju,CHINTAPALLE - 5589,Mandipalle,0,9,1,8,2,0,0,0,10,0,8,2,0,0,10,10,0,7,3,10,0,0,10,10,0,0,10,10,0
Meduru,Alluri Sitharama Raju,CHINTAPALLE - 5589,Meduru,0,8,2,10,0,0,0,1,9,0,9,1,0,0,10,10,0,9,1,10,0,0,10,9,1,0,10,10,0
Pasuvulabanda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Pasuvulabanda,1,18,14,7,11,15,0,20,13,9,13,11,0,0,33,33,0,29,4,33,0,18,15,33,0,1,32,33,0
Pedabarada,Alluri Sitharama Raju,CHINTAPALLE - 5589,Pedabarada,0,6,5,4,4,3,2,5,4,4,6,1,0,0,11,11,0,11,0,11,0,4,7,11,0,0,11,11,0
Pedakonda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Pedakonda,0,0,8,8,0,0,1,6,1,0,8,0,0,0,8,8,0,5,3,8,0,7,1,8,0,0,8,8,0
Pedapakalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Pedapakalu,0,0,4,3,0,1,1,3,0,0,4,0,0,0,4,4,0,4,0,4,0,0,4,4,0,0,4,4,0
Pinapadu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Pinapadu,0,5,1,1,3,2,1,5,0,0,3,3,0,0,6,6,0,6,0,6,0,0,6,6,0,0,6,6,0
Porlubanda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Porlubanda,0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,2,0,2,0,2,0,2,0,2,0,0,2,2,0
Pothurajugummalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Pothurajugummalu,0,8,5,11,2,0,0,11,2,0,12,0,0,0,13,13,0,10,3,13,0,10,3,13,0,0,13,11,2
Pusalapalem,Alluri Sitharama Raju,CHINTAPALLE - 5589,Pusalapalem,1,16,5,19,2,1,4,9,9,12,8,2,0,0,22,22,0,21,1,22,0,16,6,18,4,3,19,22,0
Rajubanda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Rajubanda,0,0,6,6,0,0,0,2,4,0,4,2,0,0,6,6,0,5,1,6,0,6,0,6,0,0,6,6,0
Rallagedda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Rallagedda,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,2,0,2,0,2,0,0,2,2,0,2,0,1,1
Routhupayalu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Routhupayalu,0,8,2,10,0,0,4,6,0,0,5,5,0,0,10,10,0,9,1,10,0,2,8,7,3,0,10,10,0
Sadika,Alluri Sitharama Raju,CHINTAPALLE - 5589,Sadika,0,7,5,9,3,0,0,5,7,2,10,0,0,0,12,12,0,10,2,12,0,4,8,9,3,0,12,12,0
Sanivaram,Alluri Sitharama Raju,CHINTAPALLE - 5589,Sanivaram,0,5,4,1,4,4,1,1,7,0,5,4,0,2,7,9,0,7,2,8,1,0,9,9,0,0,9,9,0
Singavaram,Alluri Sitharama Raju,CHINTAPALLE - 5589,Singavaram,0,7,5,6,3,3,1,3,8,3,9,0,0,0,12,12,0,10,2,12,0,10,2,12,0,0,12,12,0
Singavaram Kothuru,Alluri Sitharama Raju,CHINTAPALLE - 5589,Singavaram Kothuru,0,1,3,4,0,0,0,3,1,3,1,0,0,1,3,4,0,4,0,4,0,2,2,4,0,0,4,4,0
Siripuram,Alluri Sitharama Raju,CHINTAPALLE - 5589,Siripuram,0,2,3,3,2,0,1,4,0,4,1,0,0,0,5,5,0,5,0,5,0,0,5,5,0,0,5,5,0
Somavaram,Alluri Sitharama Raju,CHINTAPALLE - 5589,Somavaram,0,11,5,14,2,0,0,4,12,7,4,5,0,0,16,16,0,16,0,16,0,8,8,16,0,0,16,16,0
Suddagaruvu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Suddagaruvu,0,5,1,4,2,0,0,1,5,1,5,0,0,0,6,6,0,4,2,6,0,1,5,6,0,0,6,6,0
Tajangi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Tajangi,0,7,10,9,3,5,0,11,6,6,11,0,0,0,17,17,0,17,0,17,0,3,14,17,0,0,17,17,0
Tamarapalle,Alluri Sitharama Raju,CHINTAPALLE - 5589,Tamarapalle,0,3,3,1,1,4,1,0,5,0,2,4,0,0,6,6,0,6,0,6,0,0,6,6,0,0,6,6,0
Teegalametta,Alluri Sitharama Raju,CHINTAPALLE - 5589,Teegalametta,0,6,3,7,2,0,0,6,3,6,3,0,0,0,9,9,0,9,0,9,0,0,9,9,0,0,9,9,0
Terapalle,Alluri Sitharama Raju,CHINTAPALLE - 5589,Terapalle,0,2,0,2,0,0,0,2,0,2,0,0,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,2,0
Umrasigondi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Umrasigondi,0,1,2,0,0,3,1,2,0,0,3,0,0,0,3,3,0,2,1,3,0,1,2,3,0,0,3,3,0
Vamigedda Kothuru,Alluri Sitharama Raju,CHINTAPALLE - 5589,Vamigedda Kothuru,0,12,11,3,7,13,0,10,13,10,13,0,0,0,23,23,0,23,0,23,0,19,4,23,0,0,23,23,0
Vanthalapadu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Vanthalapadu,0,4,1,3,1,1,0,2,3,4,1,0,0,0,5,5,0,5,0,5,0,2,3,5,0,0,5,5,0
Veeravaram,Alluri Sitharama Raju,CHINTAPALLE - 5589,Veeravaram,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
Votti Busulu,Alluri Sitharama Raju,CHINTAPALLE - 5589,Votti Busulu,0,0,9,9,0,0,3,5,1,0,4,5,0,0,9,9,0,6,3,9,0,8,1,8,1,1,8,9,0
Vurisingi,Alluri Sitharama Raju,CHINTAPALLE - 5589,Vurisingi,4,31,9,20,15,9,10,17,17,35,9,0,0,1,43,44,0,42,2,44,0,7,37,42,2,11,33,44,0
Yerrabanda,Alluri Sitharama Raju,CHINTAPALLE - 5589,Yerrabanda,0,0,4,4,0,0,0,4,0,0,4,0,0,0,4,4,0,4,0,4,0,0,4,4,0,0,4,4,0
