cycle,state,district,block,village,n_High,n_Low,n_Medium,p_High,p_Low,p_Medium,k_High,k_Low,k_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,pH_Alkaline,pH_Acidic,pH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Kothurupadu,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Atchiyyapeta,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,D. Kothuru,1,3,0,3,0,1,2,0,2,3,1,1,1,2,0,0,4,0,4,4,0,3,1,4,0,3,1,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Ducherthi,1,15,0,14,0,2,3,0,13,14,2,1,8,7,0,0,16,1,15,16,0,5,10,16,0,14,2,16,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Veerabhadrapuram,0,3,0,2,0,1,0,0,3,3,0,0,3,0,0,0,3,1,2,3,0,0,2,3,0,3,0,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,D. Krishnavaram,0,5,0,5,0,0,1,0,4,5,0,0,4,1,0,0,5,0,5,5,0,0,4,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Kimmuru,0,9,0,6,0,3,2,0,7,8,1,0,5,4,0,0,9,1,8,9,0,1,7,9,0,9,0,9,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Puligogulapadu,0,8,0,7,0,1,4,0,4,7,1,0,5,3,0,0,8,2,6,8,0,5,3,8,0,8,0,8,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Uppalapadu,0,3,0,2,0,1,1,0,2,3,0,0,2,1,0,0,3,1,2,3,0,3,0,3,0,3,0,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Matlapadu,0,8,0,6,0,2,1,0,7,6,2,1,3,4,0,0,8,1,7,8,0,4,4,8,0,8,0,8,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Doddivaka,0,5,0,5,0,0,1,0,4,5,0,1,2,2,0,0,5,0,5,5,0,0,4,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Darsinuthula @ Regulapadu,0,2,0,1,0,1,0,0,2,2,0,1,0,1,0,0,2,0,2,2,0,1,1,2,0,2,0,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Sarampetapadu,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Papampeta,0,7,0,3,0,4,2,0,5,5,2,0,5,2,0,0,7,2,5,7,0,4,3,7,0,7,0,7,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Settipalle,0,15,0,12,0,3,5,0,10,13,2,1,11,3,0,0,15,2,13,15,0,4,10,15,0,15,0,15,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Duppalapalem,0,6,0,5,0,1,1,0,5,6,0,1,3,2,0,0,6,1,5,6,0,2,3,6,0,6,0,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Somannapalem,0,5,0,4,0,1,0,0,5,5,0,0,3,2,0,0,5,1,4,5,0,3,2,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Gavarayyapeta,0,7,0,7,0,0,3,0,4,6,1,0,3,4,0,0,7,0,7,7,0,3,4,7,0,7,0,7,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Kottampalem,0,7,0,6,0,1,4,0,3,7,0,0,5,2,0,0,7,2,5,7,0,0,7,7,0,7,0,7,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Rajavaram,0,3,0,3,0,0,1,0,2,3,0,0,1,2,0,0,3,1,2,3,0,2,1,3,0,3,0,3,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Venkatanagaram,0,5,0,2,0,3,1,0,4,5,0,0,1,4,0,0,5,1,4,4,1,3,2,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Gondolu,0,8,0,5,1,2,0,2,6,7,1,1,3,4,0,0,8,2,6,7,1,5,3,8,0,8,0,8,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Languparti,0,5,0,5,0,0,2,0,3,5,0,1,2,2,0,0,5,0,5,5,0,0,5,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Nukarai,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Mamidipalem,0,2,0,2,0,0,0,0,2,2,0,0,1,1,0,0,2,0,2,2,0,0,2,2,0,2,0,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Jajipalem,0,5,0,4,0,1,2,1,2,5,0,0,3,2,0,0,5,1,4,5,0,0,4,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Kalimamidi,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,D. Ramavaram,0,5,0,5,0,0,2,0,3,5,0,0,4,1,0,0,5,1,4,5,0,3,2,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Bandamamillu,0,5,0,3,0,2,1,0,4,5,0,0,3,2,0,0,5,1,4,4,1,0,5,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Pothuluru,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Kovelapalem,0,2,0,2,0,0,0,0,2,2,0,0,1,1,0,0,2,0,2,2,0,1,1,2,0,2,0,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Bhimavaram,0,5,0,4,0,1,0,0,5,4,1,1,2,2,0,0,5,0,5,5,0,2,3,5,0,5,0,5,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Anukulapalem,0,4,0,4,0,0,1,0,3,4,0,0,2,2,0,0,4,2,2,4,0,4,0,4,0,4,0,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Tirumalawada,0,4,0,3,0,1,2,0,2,4,0,0,3,1,0,0,4,1,3,4,0,2,1,4,0,4,0,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Mulakayala Bhimavaram,0,6,0,3,0,3,2,0,4,6,0,0,4,2,0,0,6,1,5,6,0,0,6,5,1,6,0,6,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Chinavadisakarra,0,8,1,6,0,3,3,1,5,9,0,0,6,3,0,0,9,2,7,8,1,0,9,9,0,9,0,9,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Vangalamadugu,0,2,0,2,0,0,1,0,1,2,0,0,0,2,0,0,2,0,2,2,0,1,1,2,0,2,0,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Mallavaram Mamillu,0,2,0,2,0,0,1,0,1,2,0,0,2,0,0,0,2,0,2,2,0,1,1,2,0,2,0,2,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Vedullakonda,0,4,0,3,0,1,0,0,4,4,0,1,2,1,0,1,3,1,3,4,0,1,3,4,0,4,0,4,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Peddavadisakarra,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
2023-24,ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA - 4865,Veeravaram,0,2,0,1,0,1,1,0,0,2,0,0,1,0,0,0,2,0,2,2,0,0,2,2,0,2,0,2,0
